Unnamed: 0,Efficacy,Coverage,Median Infected Passengers,Median Infected Crew,Percentage Averted,Total infections averted
670,0.2653061224489795,0.4081632653061224,680.8434561034749,284.2343337378993,0.33127985528841775,478.0936137322544
671,0.2653061224489795,0.4285714285714285,666.8450200368607,277.09649102892354,0.3459255714682503,499.2298925078444
672,0.2653061224489795,0.4489795918367346,653.0234128338435,270.06636053674833,0.3603741239018411,520.0816302030368
673,0.2653061224489795,0.4693877551020408,639.3793392543962,263.14486917214407,0.37462438197453185,540.6471951470883
674,0.2653061224489795,0.4897959183673469,625.9133788683802,256.33286373809193,0.3886753573263544,560.9251609671564
675,0.2653061224489795,0.5102040816326531,612.6260841674218,249.63108405265552,0.4025261544921638,580.9142353535512
676,0.2653061224489795,0.5306122448979591,599.5178595711237,243.0401466362372,0.41617606604385937,600.6133973662677
677,0.2653061224489795,0.5510204081632653,586.589048535646,236.5605801351072,0.42962448768563244,620.0217749028753
678,0.2653061224489795,0.5714285714285714,573.839940114327,230.1927963939521,0.44287093375235487,639.1386670653495
679,0.2653061224489795,0.5918367346938775,561.2705844108317,223.92457473782625,0.45592383745663767,657.9762444249707
680,0.2653061224489795,0.6122448979591836,548.8812219074091,217.7660832667515,0.4687759865004508,676.524098399468
681,0.2653061224489795,0.6326530612244897,536.6717416185882,211.72101568971885,0.48142489834879476,694.7786462653216
682,0.2653061224489795,0.6530612244897959,524.640322245564,205.7893737256278,0.49387183382204103,712.7417076024368
683,0.2653061224489795,0.673469387755102,512.5913200986174,199.9710555021925,0.5062524286191235,730.6090279728187
684,0.2653061224489795,0.6938775510204082,500.72870709349235,194.26588763390424,0.5184254669913579,748.176808846232
685,0.2653061224489795,0.7142857142857142,489.05206903226434,188.6736048966568,0.5303914197227616,765.4457296447074
686,0.2653061224489795,0.7346938775510203,477.56107502597433,183.19384385440023,0.542150767923899,782.416484693254
687,0.2653061224489795,0.7551020408163265,466.1752084803595,177.82618306034442,0.5537595950515604,799.1700120329247
688,0.2653061224489795,0.7755102040816326,454.95844543204703,172.5701075627981,0.5651739277531842,815.6428505787835
689,0.2653061224489795,0.7959183673469387,443.9293417216943,167.42504216817667,0.5763813069078176,831.8170196837576
690,0.2653061224489795,0.8163265306122448,433.0870948355997,162.3903187344069,0.587382751559887,847.693990003622
691,0.2653061224489795,0.836734693877551,422.430876882111,157.4652243847202,0.5981793293361597,863.2753023067974
692,0.2653061224489795,0.8571428571428571,411.9597528800647,152.64896878702524,0.6087722357379122,878.5626819065387
693,0.2653061224489795,0.8775510204081632,401.6726858745348,147.94069801512904,0.619162780991438,893.5580196839647
694,0.2653061224489795,0.8979591836734693,391.5686443742533,143.33950219312464,0.6293523103057469,908.2632570062506
695,0.2653061224489795,0.9183673469387754,381.6465094419025,138.84440991775722,0.6393422721162552,922.6804842139688
696,0.2653061224489795,0.9387755102040816,371.9050751726989,134.4544052072078,0.6491342060090419,936.8119231937219
697,0.2653061224489795,0.9591836734693876,362.3430944700644,130.16841991612426,0.6587297162578087,950.65988918744
698,0.2653061224489795,0.979591836734694,352.9593348658318,125.98532001153224,0.6681304426547079,964.2267486962646
699,0.2653061224489795,1.0,343.9153923694618,121.91022467165328,0.6772208651809326,977.3457865325136
700,0.2857142857142857,0.0,996.0172956572094,447.1541079164193,0.0,0.0
701,0.2857142857142857,0.0204081632653061,977.427214066024,437.53385312451337,0.01954746076123437,28.21033638309109
702,0.2857142857142857,0.0408163265306122,959.0041759044572,427.99072126817344,0.03892573415873679,56.17650640099805
703,0.2857142857142857,0.0612244897959183,940.7514128207216,418.52850181169606,0.0581299551345571,83.89148894121081
704,0.2857142857142857,0.0816326530612244,922.6720136906386,409.1509889145305,0.07715535430700404,111.3484009684596
705,0.2857142857142857,0.1020408163265306,904.7691781279308,399.861806121831,0.09599720378383925,138.5404193238669
706,0.2857142857142857,0.1224489795918367,887.0455821373434,390.66438104810305,0.1146512742550615,165.46144038818215
707,0.2857142857142857,0.1428571428571428,869.5040954050148,381.5620646481225,0.13311325532420748,192.10524352049129
708,0.2857142857142857,0.1632653061224489,852.1472593825767,372.558021796037,0.15137919297322666,218.46612239501474
709,0.2857142857142857,0.183673469387755,834.9775492079912,363.6552919232359,0.16944526605562382,244.5385624424016
710,0.2857142857142857,0.2040816326530612,817.9973095128944,354.85680326089005,0.1873078209078115,270.31729079984416
711,0.2857142857142857,0.2244897959183673,801.208614083595,346.1652534922014,0.20496355129083677,295.79753599783226
712,0.2857142857142857,0.2448979591836734,784.6137874522785,337.5832464160782,0.22240904227347114,320.9743697052718
713,0.2857142857142857,0.2653061224489795,768.2145391780005,329.1132504321248,0.23964139887134261,345.84361396350323
714,0.2857142857142857,0.2857142857142857,752.0127532906055,320.7575200258949,0.2566577534310399,370.4011302571282
715,0.2857142857142857,0.3061224489795918,736.010128567506,312.5181892236939,0.27345545013239625,394.64308578242867
716,0.2857142857142857,0.3265306122448979,720.2081075310558,304.3972448700207,0.29003211270406626,418.5660511725521
717,0.2857142857142857,0.3469387755102041,704.6081637570685,296.39650035436745,0.30638546354735474,442.1667394621927
718,0.2857142857142857,0.3673469387755101,689.21152362344,288.51765426183346,0.32251347590162316,465.44222568835517
719,0.2857142857142857,0.3877551020408163,674.0193961206159,280.7622176184833,0.338414265017421,488.38978983452944
720,0.2857142857142857,0.4081632653061224,659.0327319913589,273.13153062423237,0.35408624345844475,511.0071409580373
721,0.2857142857142857,0.4285714285714285,644.2524689244806,265.6268537448151,0.36952788808299386,533.2920809043329
722,0.2857142857142857,0.4489795918367346,629.6793745696025,258.24926267677824,0.3847379216026159,555.2427663272479
723,0.2857142857142857,0.4693877551020408,615.3140272218365,250.99966627047377,0.39971531354687617,576.8577100813184
724,0.2857142857142857,0.4897959183673469,601.1570202555838,243.87886715380773,0.4144590966001087,598.1355161642371
725,0.2857142857142857,0.5102040816326531,587.2087619796288,236.88750061476424,0.428968547634925,619.0751409792356
726,0.2857142857142857,0.5306122448979591,573.4695785349679,230.0260943140222,0.44324307503644567,639.6757307246385
727,0.2857142857142857,0.5510204081632653,559.9395363427211,223.2837383056031,0.457290192482417,659.9481289253044
728,0.2857142857142857,0.5714285714285714,546.6188090242872,216.6670828590136,0.4711051715733646,679.8855116903278
729,0.2857142857142857,0.5918367346938775,533.5072833957429,210.18223942290817,0.4846838560013713,699.4818807549775
730,0.2857142857142857,0.6122448979591836,520.5415545832989,203.8291609036476,0.4980702128013098,718.8006880866822
731,0.2857142857142857,0.6326530612244897,507.6364663329567,197.6076927897842,0.5113233553711,737.9272444508877
732,0.2857142857142857,0.6530612244897959,494.9478840312948,191.5175353542599,0.5243354894049963,756.7059841880739
733,0.2857142857142857,0.673469387755102,482.4752790521059,185.55829595820367,0.5371072532645098,775.137828563319
734,0.2857142857142857,0.6938775510204082,470.1762979805189,179.7294618738636,0.5496683496880104,793.2656437192461
735,0.2857142857142857,0.7142857142857142,458.0297344454067,174.0304183724113,0.5620338989168647,811.1112507558106
736,0.2857142857142857,0.7346938775510203,446.10140084126306,168.46045534006112,0.5741587903837855,828.6095473923044
737,0.2857142857142857,0.7551020408163265,434.39039479277375,163.01876525037028,0.5860442089111384,845.7622435304845
738,0.2857142857142857,0.7755102040816326,422.89556170345895,157.70443558235868,0.5976915868426185,862.571406287811
739,0.2857142857142857,0.7959183673469387,411.61573051251446,152.51648499309204,0.6091024156183502,879.0391880680221
740,0.2857142857142857,0.8163265306122448,400.5496931777605,147.45382838108802,0.6202782841997394,895.16788201478
741,0.2857142857142857,0.836734693877551,389.69607139234705,142.5153234962997,0.6312209391270036,910.9600086849819
742,0.2857142857142857,0.8571428571428571,379.05338801737463,137.69973624019826,0.6419322590664063,926.4182793160558
743,0.2857142857142857,0.8775510204081632,368.62017626357465,133.0057685832177,0.6524141598117523,941.5454587268363
744,0.2857142857142857,0.8979591836734693,358.3948130270636,128.4320483668935,0.6626687168353944,956.3445421796715
745,0.2857142857142857,0.9183673469387754,348.3756511535173,123.97117446210896,0.6727021998592921,970.8245779580024
746,0.2857142857142857,0.9387755102040816,338.56094833471127,119.60650988555577,0.6825273442324746,985.0039453533616
747,0.2857142857142857,0.9591836734693876,328.9489090650806,115.359195849821,0.6921307449588516,998.863298658727
748,0.2857142857142857,0.979591836734694,319.53764712624564,111.2276108662238,0.7015148325931387,1012.4061455811591
749,0.2857142857142857,1.0,310.488259328288,107.23564108493342,0.7105514290410413,1025.4475031604072
750,0.3061224489795918,0.0,996.0172956572094,447.1541079164193,0.0,0.0
751,0.3061224489795918,0.0204081632653061,976.072726500568,436.8315309307219,0.020972662060369518,30.267146142338788
752,0.3061224489795918,0.0408163265306122,956.3221078174691,426.5990240010683,0.041748521073725064,60.250271755091035
753,0.3061224489795918,0.0612244897959183,936.7693697558228,416.4612741660468,0.062321606033105104,89.94075965175898
754,0.3061224489795918,0.0816326530612244,917.4182520104408,406.42287902471014,0.08268613987429907,119.33027253847763
755,0.3061224489795918,0.1020408163265306,898.2723873686563,396.4881107278633,0.10283664512032953,148.41090547710905
756,0.3061224489795918,0.1224489795918367,879.3352344583552,386.6611752313089,0.12276781084023547,177.17499388396436
757,0.3061224489795918,0.1428571428571428,860.6100158004316,376.9460632622346,0.14247463884179723,205.6153245109624
758,0.3061224489795918,0.1632653061224489,842.0997799227919,367.3465502444392,0.16195240068341143,233.72507340639754
759,0.3061224489795918,0.183673469387755,823.8074692960881,357.8662537934505,0.1811965507607487,261.49768048408987
760,0.3061224489795918,0.2040816326530612,805.7357486134463,348.5085792225519,0.20020288305476386,288.9270757376305
761,0.3061224489795918,0.2244897959183673,787.8871881159703,339.276719274283,0.21896740428813033,316.0074961833752
762,0.3061224489795918,0.2448979591836734,770.2641010434405,330.1736792726082,0.23748642913024165,342.7336232575799
763,0.3061224489795918,0.2653061224489795,752.8687735375397,321.2022820365778,0.25575641748827105,369.1003479995111
764,0.3061224489795918,0.2857142857142857,735.703176097381,312.3651051903157,0.273774217884005,395.10312228593193
765,0.3061224489795918,0.3061224489795918,718.7690874649197,303.6645676450328,0.29153692168638556,420.7377484636761
766,0.3061224489795918,0.3265306122448979,702.0682518954677,295.10285067598386,0.3090418088231075,446.000301002177
767,0.3061224489795918,0.3469387755102041,685.6021366648756,286.6819773656089,0.32628646076073675,470.8872895431441
768,0.3061224489795918,0.3673469387755101,669.3720405172007,278.40372421797974,0.3432687466033023,495.3956388384481
769,0.3061224489795918,0.3877551020408163,653.3792423494233,270.2697289749651,0.3599866453581201,519.5224322492402
770,0.3061224489795918,0.4081632653061224,637.6245972276452,262.2813588282715,0.3764386171818954,543.2654475177119
771,0.3061224489795918,0.4285714285714285,622.1090668989154,254.43983598130228,0.39262314877520543,566.6225006934109
772,0.3061224489795918,0.4489795918367346,606.8332598048393,246.74621549648,0.4085390874655238,589.5919282723094
773,0.3061224489795918,0.4693877551020408,591.7977438803316,239.20132217743617,0.4241854681987043,612.1723375158608
774,0.3061224489795918,0.4897959183673469,577.0028584780664,231.80581958688288,0.43956159603623624,634.3627255086793
775,0.3061224489795918,0.5102040816326531,562.4488112744195,224.5549821311852,0.45467060152605576,656.1676101680239
776,0.3061224489795918,0.5306122448979591,548.1357711619104,217.44204205125124,0.46951705714413927,677.593590360467
777,0.3061224489795918,0.5510204081632653,534.0635096258864,210.48072144386657,0.4840916129393308,698.6271725038757
778,0.3061224489795918,0.5714285714285714,520.1691725123983,203.67094845536337,0.4984378714992793,719.3312826058669
779,0.3061224489795918,0.5918367346938775,506.3519749503934,197.01250307537288,0.5126258209634198,739.8069255478623
780,0.3061224489795918,0.6122448979591836,492.7838433988947,190.50499549872265,0.526536600430389,759.8825646760113
781,0.3061224489795918,0.6326530612244897,479.4640428418313,184.14789701145145,0.5401710855619609,779.5594637203458
782,0.3061224489795918,0.6530612244897959,466.320465023029,177.9405422197351,0.5535797025582521,798.9103963308645
783,0.3061224489795918,0.673469387755102,453.3851262024136,171.8821091391933,0.566740836332192,817.9041682320217
784,0.3061224489795918,0.6938775510204082,440.7003403257779,165.97167340805674,0.579625807280013,836.4993898397939
785,0.3061224489795918,0.7142857142857142,428.2648058181261,160.2081650852184,0.5922362586688259,854.6984326702841
786,0.3061224489795918,0.7346938775510203,416.0771795124416,154.59040893323703,0.6045739355473836,872.50381512795
787,0.3061224489795918,0.7551020408163265,404.13589415217166,149.11710610867954,0.6166408238890627,889.9184033127774
788,0.3061224489795918,0.7755102040816326,392.4392438913236,143.78686681802182,0.6284390687194018,906.9452928642831
789,0.3061224489795918,0.7959183673469387,380.9855623912535,138.59818253174228,0.6399708699629265,923.5876586506329
790,0.3061224489795918,0.8163265306122448,369.7729067192931,133.54947348756127,0.6512386685597353,939.8490233667742
791,0.3061224489795918,0.836734693877551,358.79936348347655,128.6390587296627,0.6622449550994927,955.7329813604894
792,0.3061224489795918,0.8571428571428571,348.06282921884565,123.8593444721251,0.6729964489856288,971.2492298826578
793,0.3061224489795918,0.8775510204081632,337.56116103808074,119.19123103049186,0.6835078695866983,986.419011505056
794,0.3061224489795918,0.8979591836734693,327.29212215746116,114.65766741950014,0.6937648650170101,1001.2216139966673
795,0.3061224489795918,0.9183673469387754,317.25337332173694,110.25665729374992,0.7037704394939697,1015.6613729581418
796,0.3061224489795918,0.9387755102040816,307.4425211690976,105.98612764316908,0.7135276878487746,1029.742754761362
797,0.3061224489795918,0.9591836734693876,297.85706638583764,101.84393326052388,0.7230398283553785,1043.470403927267
798,0.3061224489795918,0.979591836734694,288.49449525797,97.8279046038439,0.7323101061279418,1056.8490037118147
799,0.3061224489795918,1.0,279.5138082175686,93.96051113063773,0.7412127773434278,1069.6970842254223
800,0.3265306122448979,0.0,996.0172956572094,447.1541079164193,0.0,0.0
801,0.3265306122448979,0.0204081632653061,974.7146615032595,436.1271659023534,0.022401757745448725,32.32957616801559
802,0.3265306122448979,0.0408163265306122,953.6351980358112,425.20448893693265,0.04457662924970962,64.33171660088465
803,0.3265306122448979,0.0612244897959183,932.7835603899462,414.3917351491114,0.06651746826251015,95.99610803457108
804,0.3265306122448979,0.0816326530612244,912.1642530900592,403.6943422191099,0.08821738564747272,127.31280826445936
805,0.3265306122448979,0.1020408163265306,891.7815438681425,393.117457007202,0.10966985786051808,158.27240269828417
806,0.3265306122448979,0.1224489795918367,871.6394560694473,382.6660495363402,0.13086865323146313,188.8658979678412
807,0.3265306122448979,0.1428571428571428,851.7417827802569,372.3448071109632,0.15180789554165453,219.08481368240837
808,0.3265306122448979,0.1632653061224489,832.0920980543283,362.1581914829337,0.1724820166336306,248.9211140363666
809,0.3265306122448979,0.183673469387755,812.6936921627588,352.11041578889564,0.19288581725820775,278.3672956219741
810,0.3265306122448979,0.2040816326530612,793.5497040215116,342.20538016511296,0.21301441992667647,307.416319387004
811,0.3265306122448979,0.2244897959183673,774.6630165554761,332.4468068113981,0.23286324782668755,336.06158020675434
812,0.3265306122448979,0.2448979591836734,756.0363438438847,322.83811893003053,0.25242804832304,364.2969407997134
813,0.3265306122448979,0.2653061224489795,737.6720407311279,313.3824769180907,0.27170499980351404,392.11688592440987
814,0.3265306122448979,0.2857142857142857,719.5723035557799,304.0827898501413,0.2906905646334782,419.5163101677074
815,0.3265306122448979,0.3061224489795918,701.7391745660588,294.9416871959926,0.3093815056936152,446.49054181157726
816,0.3265306122448979,0.3265306122448979,684.1743880908898,285.96156843239714,0.32777495859396577,473.03544705034165
817,0.3265306122448979,0.3469387755102041,666.8794369106129,277.14455660186366,0.34586841786439704,499.1474100611521
818,0.3265306122448979,0.3673469387755101,649.8557721973802,268.4925449570106,0.36365956609149375,524.8230864192378
819,0.3265306122448979,0.3877551020408163,633.1044242277994,260.00714055818554,0.3811465758159893,550.0598387876437
820,0.3265306122448979,0.4081632653061224,616.6263734422489,251.6897106800901,0.3983278202629389,574.8553194512896
821,0.3265306122448979,0.4285714285714285,600.4222812856976,243.54141784128024,0.41520203557448054,599.2077044466507
822,0.3265306122448979,0.4489795918367346,584.4927107687985,235.5631566767011,0.43176821172117863,623.115536128129
823,0.3265306122448979,0.4693877551020408,568.8379746097592,227.75559060890288,0.4480256723171546,646.5778383549666
824,0.3265306122448979,0.4897959183673469,553.4581699829992,220.105783199448,0.46398331392451186,669.6074503911814
825,0.3265306122448979,0.5102040816326531,538.3532343732302,212.62295303670817,0.4796347921318658,692.1952161636902
826,0.3265306122448979,0.5306122448979591,523.5223479983713,205.31292802797336,0.49497663671717806,714.3361275472839
827,0.3265306122448979,0.5510204081632653,508.72331336855336,198.1754601154325,0.5101768426580933,736.2726300896427
828,0.3265306122448979,0.5714285714285714,494.20841560374,191.2100895011849,0.5250609155588387,757.7528984687037
829,0.3265306122448979,0.5918367346938775,479.9767935749893,184.4161728759176,0.539629897872342,778.7784371227217
830,0.3265306122448979,0.6122448979591836,465.95671657697505,177.79288455795415,0.553934065253195,799.4218024386994
831,0.3265306122448979,0.6326530612244897,452.1717619438888,171.339216156621,0.5679577792654764,819.6604254731188
832,0.3265306122448979,0.6530612244897959,438.67226098614714,165.054002252649,0.5816669719592356,839.4451403348324
833,0.3265306122448979,0.673469387755102,425.4565855318272,158.93592134168057,0.5950636872194004,858.7788967001209
834,0.3265306122448979,0.6938775510204082,412.5230249876836,152.98348606281175,0.6081501409671994,877.6648925231333
835,0.3265306122448979,0.7142857142857142,399.8695607249233,147.19508066771564,0.6209288515293614,896.1067621809897
836,0.3265306122448979,0.7346938775510203,387.4941626255107,141.56895653616658,0.6334024372631042,914.1082844119513
837,0.3265306122448979,0.7551020408163265,375.39459042879105,136.1032294190121,0.6455737561171075,931.6735837258254
838,0.3265306122448979,0.7755102040816326,363.5685007174028,130.79590535181725,0.6574458135429662,948.8069975044085
839,0.3265306122448979,0.7959183673469387,352.01342399532933,125.6448837497587,0.6690217762337205,965.5130958285406
840,0.3265306122448979,0.8163265306122448,340.7267390006068,120.62283263547768,0.6803223993396241,981.8218319375442
841,0.3265306122448979,0.836734693877551,329.70575460823846,115.74823529445364,0.6913367401823205,997.7174136709365
842,0.3265306122448979,0.8571428571428571,318.9476645455094,111.02503350735152,0.7020640119474733,1013.1987055207677
843,0.3265306122448979,0.8775510204081632,308.44950905941414,106.4507170708098,0.7125080048684208,1028.2711774434047
844,0.3265306122448979,0.8979591836734693,298.2082930372941,102.02269989524574,0.7226725862628135,1042.9404106410889
845,0.3265306122448979,0.9183673469387754,288.22090670200606,97.73833658051812,0.7325617439988077,1057.2121602911043
846,0.3265306122448979,0.9387755102040816,278.4841587519426,93.59492024217214,0.7421795650379711,1071.0923245795138
847,0.3265306122448979,0.9591836734693876,268.9146543680947,89.58970069303766,0.7515857408389661,1084.6670485124962
848,0.3265306122448979,0.979591836734694,259.5931006205328,85.71986209309676,0.7607262991363644,1097.858440859999
849,0.3265306122448979,1.0,250.67671640963948,82.00622597559313,0.7694778724402159,1110.488461188396
850,0.3469387755102041,0.0,996.0172956572094,447.1541079164193,0.0,0.0
851,0.3469387755102041,0.0204081632653061,973.3529770045102,435.420723384812,0.023834800980070514,34.397703184306465
852,0.3469387755102041,0.0408163265306122,950.9434422895677,423.80712364747137,0.04741005639881979,68.42083763658957
853,0.3469387755102041,0.0612244897959183,928.794199412486,412.31998853313024,0.07071732115485019,102.05721562801227
854,0.3469387755102041,0.0816326530612244,906.9104733488152,400.96568987948154,0.09374855960304462,135.29524034533188
855,0.3469387755102041,0.1020408163265306,885.2971738241404,389.7503372714611,0.11649613626053923,168.12389247802707
856,0.3469387755102041,0.1224489795918367,863.9591526475415,378.6797082336994,0.13895268586657306,200.53254269238778
857,0.3469387755102041,0.1428571428571428,842.9006278585414,367.7592874760811,0.1611114852076847,232.5114882390062
858,0.3469387755102041,0.1632653061224489,822.1257383250954,356.9942499994577,0.18296608053293095,264.0514152490755
859,0.3469387755102041,0.183673469387755,801.6382252630092,346.3894052103453,0.2045105469588916,295.1437731002741
860,0.3469387755102041,0.2040816326530612,781.4416993069594,335.94926647876423,0.22573925521334237,325.78043778790493
861,0.3469387755102041,0.2244897959183673,761.5392724753809,325.6779822227037,0.24664717440639317,355.954148875544
862,0.3469387755102041,0.2448979591836734,741.9339044925698,315.57945548609666,0.2672295491997576,385.65804359496224
863,0.3469387755102041,0.2653061224489795,722.628267849112,305.657148473435,0.28748212875042234,414.8859872510816
864,0.3469387755102041,0.2857142857142857,703.6246678824143,295.91423201385044,0.307401118521907,443.63250367736384
865,0.3469387755102041,0.3061224489795918,684.9252462310778,286.35359147699955,0.32698303520776206,471.8925658655512
866,0.3469387755102041,0.3265306122448979,666.5317870041113,276.9777385943393,0.34622490214114465,499.66187797517796
867,0.3469387755102041,0.3469387755102041,648.4458520295275,267.7888830231262,0.36512410599056844,526.936668520975
868,0.3469387755102041,0.3673469387755101,630.6686540019216,258.78890475325204,0.3836785037780893,553.713844818455
869,0.3469387755102041,0.3877551020408163,613.2012602735291,249.97938544723056,0.40188625995268246,579.9907578528689
870,0.3469387755102041,0.4081632653061224,596.0444283950665,241.36160050424004,0.41974596584598745,605.7653746743221
871,0.3469387755102041,0.4285714285714285,579.1985701720857,232.9364951352437,0.43725668115631044,631.0363382662991
872,0.3469387755102041,0.4489795918367346,562.6640500692139,224.7047636624854,0.4544176722307617,655.8025898419294
873,0.3469387755102041,0.4693877551020408,546.4408252513647,216.64793266456485,0.47124176932390427,680.082645657699
874,0.3469387755102041,0.4897959183673469,530.5286606216648,208.78570657610217,0.4877154817736463,703.8570363758616
875,0.3469387755102041,0.5102040816326531,514.7891619012009,201.1188068644766,0.5039342056023819,727.2634348079511
876,0.3469387755102041,0.5306122448979591,499.24647112236687,193.6467383516973,0.5198815554699191,750.2781940995644
877,0.3469387755102041,0.5510204081632653,484.0246264313772,186.3687933320835,0.5354720734464316,772.7779838101678
878,0.3469387755102041,0.5714285714285714,469.0823361364669,179.28403371500713,0.5507350213245856,794.8050337221546
879,0.3469387755102041,0.5918367346938775,454.37326820024305,172.3912612254958,0.5657033337317218,816.4068741478898
880,0.3469387755102041,0.6122448979591836,439.9872811125231,165.68909477567868,0.5803157030492664,837.4950276854269
881,0.3469387755102041,0.6326530612244897,425.92247615393353,159.17593886351142,0.5945745504874854,858.0729885561836
882,0.3469387755102041,0.6530612244897959,412.1766317202557,152.8500127061987,0.6084826493739297,878.1447591471742
883,0.3469387755102041,0.673469387755102,398.74744499076786,146.70935151068474,0.6220429568166508,897.714607072176
884,0.3469387755102041,0.6938775510204082,385.6323288915154,140.75183463360167,0.6352587348795388,916.7872400485115
885,0.3469387755102041,0.7142857142857142,372.82859481365387,134.97515527806354,0.6481334449710706,935.3676534819112
886,0.3469387755102041,0.7346938775510203,360.3333548738875,129.37689006186318,0.6606707673647676,953.4611586378779
887,0.3469387755102041,0.7551020408163265,348.14358094528893,123.95094520087969,0.6728770228005124,971.07687742746
888,0.3469387755102041,0.7755102040816326,336.256051111191,118.66901178501764,0.6847740595679015,988.24634067742
889,0.3469387755102041,0.7959183673469387,324.6674603312846,113.55970047695372,0.6963443429359217,1004.9442427653903
890,0.3469387755102041,0.8163265306122448,313.37434310844174,108.6200284604941,0.7075923410594338,1021.1770320046928
891,0.3469387755102041,0.836734693877551,302.3731048990936,103.8469257653234,0.7185226719026433,1036.9513729092116
892,0.3469387755102041,0.8571428571428571,291.6600467263079,99.23725597734344,0.7291400718336722,1052.2741008699772
893,0.3469387755102041,0.8775510204081632,281.23136470757436,94.78777596001449,0.7394494238615885,1067.1522629060398
894,0.3469387755102041,0.8979591836734693,271.02242856445963,90.4951958610315,0.749497791093775,1081.6537791481373
895,0.3469387755102041,0.9183673469387754,261.06885184657017,86.35615815092237,0.7592628227408142,1095.7463935761361
896,0.3469387755102041,0.9387755102040816,251.39254730785996,82.36727392679438,0.7687316832857225,1109.4115823389743
897,0.3469387755102041,0.9591836734693876,241.98923853609395,78.52510136923755,0.7779097208331156,1122.657063668297
898,0.3469387755102041,0.979591836734694,232.85457912953083,74.82617665052001,0.7868023472345962,1135.4906477935779
899,0.3469387755102041,1.0,224.1405410335997,71.28944870320089,0.7952911282712177,1147.741413836828
900,0.3673469387755101,0.0,996.0172956572094,447.1541079164193,0.0,0.0
901,0.3673469387755101,0.0204081632653061,971.9877176797448,434.7122597778152,0.0252717217274101,36.47142611606864
902,0.3673469387755101,0.0408163265306122,948.24697639439,422.40700102258427,0.05024865790514166,72.51742615665444
903,0.3673469387755101,0.0612244897959183,924.801403561634,410.24614029252666,0.07492101038845977,108.12385971946787
904,0.3673469387755101,0.0816326530612244,901.6571717470003,398.23716207727074,0.0992793159527483,143.27706974935745
905,0.3673469387755101,0.1020408163265306,878.8200189470327,386.3871850930055,0.12331466594536833,177.96419953359032
906,0.3673469387755101,0.1224489795918367,856.2952377799195,374.7028469653302,0.1470187936810473,212.1733188283788
907,0.3673469387755101,0.1428571428571428,834.0878077655069,363.1904876335866,0.17038385569839198,245.89310817453497
908,0.3673469387755101,0.1632653061224489,812.2023823423068,351.8560056072262,0.19340254035864812,279.1130156240956
909,0.3673469387755101,0.183673469387755,790.6431359844131,340.70488644773224,0.21606815404555269,311.8233811414832
910,0.3673469387755101,0.2040816326530612,769.414103881151,329.7422010782532,0.23837438696634572,344.01509861422437
911,0.3673469387755101,0.2244897959183673,748.5186785735739,318.9726138715119,0.26031565633733555,375.6801111285429
912,0.3673469387755101,0.2448979591836734,727.9601323110053,308.4003802363609,0.2818867461057667,406.8108910262624
913,0.3673469387755101,0.2653061224489795,707.7412343502074,298.0293087920229,0.3030830983404271,437.4008604313983
914,0.3673469387755101,0.2857142857142857,687.8644559508673,287.8628516682163,0.323900608615889,467.444095954545
915,0.3673469387755101,0.3061224489795918,668.3319316841723,277.9039774084871,0.34433574089012653,496.93549448096917
916,0.3673469387755101,0.3265306122448979,649.1455092025631,268.1553221332859,0.3643853882744639,525.8705722377797
917,0.3673469387755101,0.3469387755102041,630.3064986677447,258.6190778699105,0.3840471240377489,554.2458270359734
918,0.3673469387755101,0.3673469387755101,611.8161417993272,249.2970728543126,0.40331882095132787,582.0581889199889
919,0.3673469387755101,0.3877551020408163,593.6752398240135,240.19073810424337,0.42219893225197613,609.3054256453718
920,0.3673469387755101,0.4081632653061224,575.8842092696173,231.30111278529785,0.4406864492629661,635.9860815187135
921,0.3673469387755101,0.4285714285714285,558.4432692109626,222.62749912301177,0.4587817036840799,662.1006352396541
922,0.3673469387755101,0.4489795918367346,541.3523705053719,214.1526284616467,0.47649669533624883,687.66640460661
923,0.3673469387755101,0.4693877551020408,524.6110047813656,205.89733821882447,0.49381733784962667,712.6630605734385
924,0.3673469387755101,0.4897959183673469,507.9764340757177,197.8612439950624,0.5109120951794349,737.3337255028484
925,0.3673469387755101,0.5102040816326531,491.6718862272741,190.0436105930557,0.5276267980835516,761.4559067532988
926,0.3673469387755101,0.5306122448979591,475.7271711988264,182.4434372791403,0.5439414841174216,785.0007950956619
927,0.3673469387755101,0.5510204081632653,460.02688587349826,175.05940639473005,0.5599370312524162,808.0851113054002
928,0.3673469387755101,0.5714285714285714,444.6687275216626,167.88993886272596,0.5755468374251662,830.6127371892401
929,0.3673469387755101,0.5918367346938775,429.6719585000824,160.93320205564532,0.5907588252557862,852.5662430179009
930,0.3673469387755101,0.6122448979591836,415.034064469645,154.18711784241071,0.6055761769513092,873.9502212615729
931,0.3673469387755101,0.6326530612244897,400.7522386175123,147.64937692424053,0.6200024375595423,894.7697880318758
932,0.3673469387755101,0.6530612244897959,386.82346425237495,141.31746152661492,0.6340414420136167,915.0304777946387
933,0.3673469387755101,0.673469387755102,373.2444844026775,135.18866792210818,0.6476973205914511,934.738251248843
934,0.3673469387755101,0.6938775510204082,360.0118588232382,129.26008556175276,0.6609744738750785,953.8994591886376
935,0.3673469387755101,0.7142857142857142,347.1219281895908,123.52330039167109,0.673881267730337,972.5261749923667
